time	46.289	iPose	0	estExtTcpFT	-1.4321	-0.4483	0.5274	0.1690	0.4036	0.1174	NI	3.0788	CalibratedPhidgets	2.2684	0.0000	0.0000	1.9560	AtiSensor	0.3892	0.5560	0.7228	-0.0932	0.0904	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.299	iPose	0	estExtTcpFT	-1.4212	-0.5536	0.5396	0.1727	0.4031	0.0974	NI	2.9810	CalibratedPhidgets	2.2671	0.0000	0.0000	1.9664	AtiSensor	0.3892	0.5560	0.7228	-0.0932	0.0904	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.309	iPose	0	estExtTcpFT	-1.4212	-0.5536	0.5396	0.1727	0.4031	0.0974	NI	3.0309	CalibratedPhidgets	2.2758	0.0000	0.0000	1.9620	AtiSensor	0.3892	0.5560	0.7228	-0.0932	0.0904	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.319	iPose	0	estExtTcpFT	-1.4206	-0.5479	0.5389	0.1727	0.4026	0.1012	NI	3.0791	CalibratedPhidgets	2.2730	0.0000	0.0000	1.9543	AtiSensor	0.3892	0.5560	0.7228	-0.0932	0.0904	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.329	iPose	0	estExtTcpFT	-1.4206	-0.5479	0.5389	0.1727	0.4026	0.1012	NI	3.0804	CalibratedPhidgets	2.2853	0.0000	0.0000	1.9629	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0918	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.339	iPose	0	estExtTcpFT	-1.4289	-0.4454	0.5281	0.1694	0.4020	0.1202	NI	3.0723	CalibratedPhidgets	2.2804	0.0000	0.0000	1.9525	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0918	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.349	iPose	0	estExtTcpFT	-1.4289	-0.4454	0.5281	0.1694	0.4020	0.1202	NI	3.0759	CalibratedPhidgets	2.2603	0.0000	0.0000	1.9492	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0918	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.359	iPose	0	estExtTcpFT	-1.4332	-0.4614	0.5385	0.1683	0.4040	0.1199	NI	3.0795	CalibratedPhidgets	2.2686	0.0000	0.0000	1.9543	AtiSensor	0.4448	0.5004	0.6116	-0.0833	0.0904	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.369	iPose	0	estExtTcpFT	-1.4332	-0.4614	0.5385	0.1683	0.4040	0.1199	NI	3.0804	CalibratedPhidgets	2.2725	0.0000	0.0000	1.9518	AtiSensor	0.4448	0.5004	0.6116	-0.0833	0.0904	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.379	iPose	0	estExtTcpFT	-1.4312	-0.4424	0.5229	0.1682	0.4038	0.1214	NI	2.8160	CalibratedPhidgets	2.2872	0.0000	0.0000	1.9660	AtiSensor	0.4448	0.5004	0.6116	-0.0833	0.0904	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.389	iPose	0	estExtTcpFT	-1.4312	-0.4424	0.5229	0.1682	0.4038	0.1214	NI	3.0778	CalibratedPhidgets	2.2734	0.0000	0.0000	1.9573	AtiSensor	0.4448	0.5560	0.6672	-0.0862	0.0904	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
